scale_label,official_id,run_phase,candidate_id,candidate_key,component_count,component_names,total_n_returned,total_execution_time_millis,total_keys_examined,total_docs_examined,max_execution_time_millis,max_keys_examined,max_docs_examined,stage_list,index_names,collection_names,used_disk_any,all_execution_success,has_IXSCAN,has_COLLSCAN,has_FETCH,has_SORT,has_LIMIT,has_PROJECTION,has_OR,has_AND_HASH,has_AND_SORTED,has_GROUP,has_LOOKUP,has_UNWIND,has_MATCH,has_ADD_FIELDS,has_PROJECT,count_IXSCAN,count_COLLSCAN,count_FETCH,count_SORT,count_LIMIT,count_PROJECTION,count_OR,count_AND_HASH,count_AND_SORTED,count_GROUP,count_LOOKUP,count_UNWIND,count_MATCH,count_ADD_FIELDS,count_PROJECT
sf1,IS2,cold,ldbc_snb_is2_g7_26e684aa,ldbc_snb_is2_g7_26e684aa,2,is2_comments_by_creator|is2_posts_by_creator,40,1,370,370,1,313,313,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g7_26e684aa.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g7_26e684aa.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0
sf1,IS2,cold,ldbc_snb_is2_g9_b1df45f6,ldbc_snb_is2_g9_b1df45f6,2,is2_comments_by_creator|is2_posts_by_creator,40,1,370,370,1,313,313,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g9_b1df45f6.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g9_b1df45f6.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0
sf1,IS2,hot,ldbc_snb_is2_g0_1d094f1c,ldbc_snb_is2_g0_1d094f1c,2,is2_comments_by_creator|is2_posts_by_creator,40,1,370,370,1,313,313,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g0_1d094f1c.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g0_1d094f1c.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0
sf1,IS2,hot,ldbc_snb_is2_g3_b993236d,ldbc_snb_is2_g3_b993236d,2,is2_comments_by_creator|is2_posts_by_creator,40,1,370,370,1,313,313,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g3_b993236d.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g3_b993236d.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0
sf1,IS2,hot,ldbc_snb_is2_g4_9622e695,ldbc_snb_is2_g4_9622e695,2,is2_comments_by_creator|is2_posts_by_creator,40,1,370,370,1,313,313,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g4_9622e695.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g4_9622e695.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0
sf1,IS2,hot,ldbc_snb_is2_g6_7253ed90,ldbc_snb_is2_g6_7253ed90,2,is2_comments_by_creator|is2_posts_by_creator,40,1,370,370,1,313,313,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g6_7253ed90.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g6_7253ed90.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0
sf1,IS2,hot,ldbc_snb_is2_g7_26e684aa,ldbc_snb_is2_g7_26e684aa,2,is2_comments_by_creator|is2_posts_by_creator,40,1,370,370,1,313,313,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g7_26e684aa.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g7_26e684aa.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0
sf1,IS2,hot,ldbc_snb_is2_g9_b1df45f6,ldbc_snb_is2_g9_b1df45f6,2,is2_comments_by_creator|is2_posts_by_creator,40,1,370,370,1,313,313,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g9_b1df45f6.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g9_b1df45f6.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0
sf1,IS3,cold,ldbc_snb_is3_g0_fc24df68,ldbc_snb_is3_g0_fc24df68,2,is3_knows_person1|is3_knows_person2,5,0,5,5,0,5,5,DB|EQ|FETCH|IXSCAN|LIMIT,person1_id_1|person2_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is3_g0_fc24df68.person_knows_person,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IS3,cold,ldbc_snb_is3_g3_ebc00ba6,ldbc_snb_is3_g3_ebc00ba6,2,is3_knows_person1|is3_knows_person2,5,0,5,5,0,5,5,DB|EQ|FETCH|IXSCAN|LIMIT,person1_id_1|person2_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is3_g3_ebc00ba6.person_knows_person,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IS3,hot,ldbc_snb_is3_g0_fc24df68,ldbc_snb_is3_g0_fc24df68,2,is3_knows_person1|is3_knows_person2,5,0,5,5,0,5,5,DB|EQ|FETCH|IXSCAN|LIMIT,person1_id_1|person2_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is3_g0_fc24df68.person_knows_person,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IS3,hot,ldbc_snb_is3_g3_ebc00ba6,ldbc_snb_is3_g3_ebc00ba6,2,is3_knows_person1|is3_knows_person2,5,0,5,5,0,5,5,DB|EQ|FETCH|IXSCAN|LIMIT,person1_id_1|person2_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is3_g3_ebc00ba6.person_knows_person,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IS4,cold,ldbc_snb_is4_g0_103e0c60,ldbc_snb_is4_g0_103e0c60,2,is4_comment_by_id|is4_post_by_id,1,8,1,1,7,1,1,DB|EQ|EXPRESS_IXSCAN,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is4_g0_103e0c60.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is4_g0_103e0c60.posts,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IS4,cold,ldbc_snb_is4_g1_c923c633,ldbc_snb_is4_g1_c923c633,2,is4_comment_by_id|is4_post_by_id,1,2,1,1,1,1,1,DB|EQ|EXPRESS_IXSCAN,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is4_g1_c923c633.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is4_g1_c923c633.posts,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IS4,hot,ldbc_snb_is4_g0_103e0c60,ldbc_snb_is4_g0_103e0c60,2,is4_comment_by_id|is4_post_by_id,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is4_g0_103e0c60.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is4_g0_103e0c60.posts,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IS4,hot,ldbc_snb_is4_g1_c923c633,ldbc_snb_is4_g1_c923c633,2,is4_comment_by_id|is4_post_by_id,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is4_g1_c923c633.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is4_g1_c923c633.posts,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IS5,cold,ldbc_snb_is5_g0_0e8582ef,ldbc_snb_is5_g0_0e8582ef,2,is5_comment_by_id|is5_post_by_id,1,2,1,1,1,1,1,DB|EQ|EXPRESS_IXSCAN,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is5_g0_0e8582ef.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is5_g0_0e8582ef.posts,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IS5,cold,ldbc_snb_is5_g3_f332352f,ldbc_snb_is5_g3_f332352f,2,is5_comment_by_id|is5_post_by_id,1,2,1,1,1,1,1,DB|EQ|EXPRESS_IXSCAN,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is5_g3_f332352f.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is5_g3_f332352f.posts,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IS5,hot,ldbc_snb_is5_g0_0e8582ef,ldbc_snb_is5_g0_0e8582ef,2,is5_comment_by_id|is5_post_by_id,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is5_g0_0e8582ef.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is5_g0_0e8582ef.posts,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IS5,hot,ldbc_snb_is5_g3_f332352f,ldbc_snb_is5_g3_f332352f,2,is5_comment_by_id|is5_post_by_id,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is5_g3_f332352f.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is5_g3_f332352f.posts,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IS6,cold,ldbc_snb_is6_g0_768bbe02,ldbc_snb_is6_g0_768bbe02,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,6,1,1,5,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g0_768bbe02.comment_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g0_768bbe02.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g0_768bbe02.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g0_768bbe02.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IS6,cold,ldbc_snb_is6_g3_f811f02c,ldbc_snb_is6_g3_f811f02c,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,10,1,1,7,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g3_f811f02c.comment_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g3_f811f02c.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g3_f811f02c.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g3_f811f02c.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IS6,cold,ldbc_snb_is6_g7_0aecbe5c,ldbc_snb_is6_g7_0aecbe5c,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,5,1,1,3,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g7_0aecbe5c.comment_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g7_0aecbe5c.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g7_0aecbe5c.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g7_0aecbe5c.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IS6,cold,ldbc_snb_is6_g9_c7584187,ldbc_snb_is6_g9_c7584187,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,7,1,1,6,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g9_c7584187.comment_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g9_c7584187.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g9_c7584187.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g9_c7584187.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IS6,hot,ldbc_snb_is6_g0_768bbe02,ldbc_snb_is6_g0_768bbe02,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g0_768bbe02.comment_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g0_768bbe02.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g0_768bbe02.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g0_768bbe02.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IS6,hot,ldbc_snb_is6_g3_f811f02c,ldbc_snb_is6_g3_f811f02c,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g3_f811f02c.comment_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g3_f811f02c.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g3_f811f02c.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g3_f811f02c.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IS6,hot,ldbc_snb_is6_g7_0aecbe5c,ldbc_snb_is6_g7_0aecbe5c,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g7_0aecbe5c.comment_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g7_0aecbe5c.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g7_0aecbe5c.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g7_0aecbe5c.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IS6,hot,ldbc_snb_is6_g9_c7584187,ldbc_snb_is6_g9_c7584187,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g9_c7584187.comment_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g9_c7584187.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g9_c7584187.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_is6_g9_c7584187.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IS7,cold,ldbc_snb_is7_g0_7dff7761,ldbc_snb_is7_g0_7dff7761,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,4,4,4,4,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g0_7dff7761.comment_reply_of_comment|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g0_7dff7761.comment_reply_of_post|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g0_7dff7761.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf1,IS7,cold,ldbc_snb_is7_g3_6298fb5e,ldbc_snb_is7_g3_6298fb5e,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,4,4,4,4,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g3_6298fb5e.comment_reply_of_comment|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g3_6298fb5e.comment_reply_of_post|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g3_6298fb5e.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf1,IS7,cold,ldbc_snb_is7_g7_4e6a7bf8,ldbc_snb_is7_g7_4e6a7bf8,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,2,4,4,2,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g7_4e6a7bf8.comment_reply_of_comment|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g7_4e6a7bf8.comment_reply_of_post|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g7_4e6a7bf8.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf1,IS7,cold,ldbc_snb_is7_g9_392f7469,ldbc_snb_is7_g9_392f7469,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,1,4,4,1,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g9_392f7469.comment_reply_of_comment|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g9_392f7469.comment_reply_of_post|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g9_392f7469.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf1,IS7,hot,ldbc_snb_is7_g0_7dff7761,ldbc_snb_is7_g0_7dff7761,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,0,4,4,0,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g0_7dff7761.comment_reply_of_comment|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g0_7dff7761.comment_reply_of_post|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g0_7dff7761.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf1,IS7,hot,ldbc_snb_is7_g3_6298fb5e,ldbc_snb_is7_g3_6298fb5e,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,0,4,4,0,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g3_6298fb5e.comment_reply_of_comment|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g3_6298fb5e.comment_reply_of_post|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g3_6298fb5e.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf1,IS7,hot,ldbc_snb_is7_g7_4e6a7bf8,ldbc_snb_is7_g7_4e6a7bf8,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,0,4,4,0,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g7_4e6a7bf8.comment_reply_of_comment|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g7_4e6a7bf8.comment_reply_of_post|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g7_4e6a7bf8.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf1,IS7,hot,ldbc_snb_is7_g9_392f7469,ldbc_snb_is7_g9_392f7469,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,0,4,4,0,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g9_392f7469.comment_reply_of_comment|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g9_392f7469.comment_reply_of_post|ldbc_snb_phys_sf1_sf1_ldbc_snb_is7_g9_392f7469.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf3,IC1,cold,ldbc_snb_ic1_g0_6aac8974,ldbc_snb_ic1_g0_6aac8974,4,ic1_g0_knows_in|ic1_g0_knows_out|ic1_g0_person_by_id|ic1_g0_persons_by_first_name,20,0,20,20,0,11,11,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,first_name_1|person1_id_1|person2_id_1|person_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic1_g0_6aac8974.person_knows_person|ldbc_snb_phys_sf3_sf3_ldbc_snb_ic1_g0_6aac8974.persons,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
sf3,IC1,cold,ldbc_snb_ic1_g3_89a97e97,ldbc_snb_ic1_g3_89a97e97,3,ic1_g3_knows_reverse_fallback|ic1_g3_persons_by_first_name|ic1_g3_root_summary,12,0,12,12,0,11,11,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,first_name_1|person2_id_1|root_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic1_g3_89a97e97.person_knows_person|ldbc_snb_phys_sf3_sf3_ldbc_snb_ic1_g3_89a97e97.persons|ldbc_snb_phys_sf3_sf3_ldbc_snb_ic1_g3_89a97e97.phys_ldbc_snb_ic1_g3_89a97e97_root_summary,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf3,IC1,hot,ldbc_snb_ic1_g0_6aac8974,ldbc_snb_ic1_g0_6aac8974,4,ic1_g0_knows_in|ic1_g0_knows_out|ic1_g0_person_by_id|ic1_g0_persons_by_first_name,20,0,20,20,0,11,11,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,first_name_1|person1_id_1|person2_id_1|person_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic1_g0_6aac8974.person_knows_person|ldbc_snb_phys_sf3_sf3_ldbc_snb_ic1_g0_6aac8974.persons,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
sf3,IC1,hot,ldbc_snb_ic1_g3_89a97e97,ldbc_snb_ic1_g3_89a97e97,3,ic1_g3_knows_reverse_fallback|ic1_g3_persons_by_first_name|ic1_g3_root_summary,12,0,12,12,0,11,11,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,first_name_1|person2_id_1|root_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic1_g3_89a97e97.person_knows_person|ldbc_snb_phys_sf3_sf3_ldbc_snb_ic1_g3_89a97e97.persons|ldbc_snb_phys_sf3_sf3_ldbc_snb_ic1_g3_89a97e97.phys_ldbc_snb_ic1_g3_89a97e97_root_summary,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf3,IC2,cold,ldbc_snb_ic2_g0_bcc20fff,ldbc_snb_ic2_g0_bcc20fff,4,ic2_g0_comments_by_friends|ic2_g0_knows_in|ic2_g0_knows_out|ic2_g0_posts_by_friends,48,353,15536,15528,316,11387,11387,DB|EQ|FETCH|IN|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1|person1_id_1|person2_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic2_g0_bcc20fff.comments|ldbc_snb_phys_sf3_sf3_ldbc_snb_ic2_g0_bcc20fff.person_knows_person|ldbc_snb_phys_sf3_sf3_ldbc_snb_ic2_g0_bcc20fff.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,10,0,10,3,7,0,0,0,0,0,0,0,0,0,0
