benchmark_run_id,experiment_id,config_name,activated_class,benchmark_family,scale_factor,scale_label,mongo_db_name,selected_root,primary_collection,embedding_depth,embedding_variant,embedded_entities,snapshot_entities,referenced_entities,query_name,query_group,run_phase,phase_order,repetition,execution_status,error_message,start_ts,end_ts,latency_ms,success,documents_returned,documents_written,bytes_read_estimate,bytes_written_estimate,experiment_goal,query_group_order,execution_db_name,explain_verbosity,param_json,notes,n_components,sum_execution_time_ms,sum_n_returned,sum_total_docs_examined,sum_total_keys_examined,docs_per_returned_total,keys_per_returned_total,has_ixscan_any,has_collscan_any,has_fetch_any,has_sort_any,has_update_any,has_and_sorted_any,has_or_stage_any,has_projection_any,has_lookup_any,has_group_any,used_disk_any,all_stages,all_index_names,component_collections,unique_component_collection_count,sum_collection_count_unique,sum_collection_size_bytes_unique,sum_collection_storage_size_bytes_unique,sum_collection_total_index_size_bytes_unique,sum_collection_total_size_bytes_unique,max_collection_avg_obj_size_bytes,sum_estimated_docs_examined_bytes,sum_estimated_returned_bytes,estimated_examined_bytes_per_returned,max_docs_examined_collection_ratio,max_index_to_data_size_ratio
watchitem_g0_sf1__primary__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g0_sf1,watchitem_g0,G0,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g0,WatchItem,watchitems,0,baseline_document,[],[],"['Genre', 'Movie', 'Series', 'Episode', 'Role', 'Person']",QG10_AdvancedSearchWatchItems,primary,hot,2,1,completed,,2026-05-28 18:54:53.381241+00:00,2026-05-28 18:54:53.671010+00:00,,,,,,,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,276.0,20.0,18311.0,18311.0,915.55,915.55,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,watchitems,1,11918372.0,3946710271.0,750518272.0,1225576448.0,1976094720.0,331.0,6060941.0,6620.0,303047.05,0.0015363675508702028,0.3105311421021713
watchitem_g0_sf1__primary__QG1_WatchItemById__hot__r01,watchitem_g0_sf1,watchitem_g0,G0,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g0,WatchItem,watchitems,0,baseline_document,[],[],"['Genre', 'Movie', 'Series', 'Episode', 'Role', 'Person']",QG1_WatchItemById,primary,hot,2,1,completed,,2026-05-28 18:54:53.671248+00:00,2026-05-28 18:54:53.677381+00:00,,,,,,,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,11918372.0,3946710271.0,750518272.0,1225576448.0,1976094720.0,331.0,331.0,331.0,331.0,8.390407683197001e-08,0.3105311421021713
watchitem_g0_sf1__primary__QG2_WatchItemByTitle__hot__r01,watchitem_g0_sf1,watchitem_g0,G0,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g0,WatchItem,watchitems,0,baseline_document,[],[],"['Genre', 'Movie', 'Series', 'Episode', 'Role', 'Person']",QG2_WatchItemByTitle,primary,hot,2,1,completed,,2026-05-28 18:54:53.677531+00:00,2026-05-28 18:54:53.684868+00:00,,,,,,,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"""The Shawshank Redemption""",,1,0.0,10.0,10.0,10.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,11918372.0,3946710271.0,750518272.0,1225576448.0,1976094720.0,331.0,3310.0,3310.0,331.0,8.390407683197e-07,0.3105311421021713
watchitem_g0_sf1__primary__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g0_sf1,watchitem_g0,G0,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g0,WatchItem,watchitems,0,baseline_document,[],[],"['Genre', 'Movie', 'Series', 'Episode', 'Role', 'Person']",QG3_RecommendationByGenreAndSubtype,primary,hot,2,1,completed,,2026-05-28 18:54:53.685024+00:00,2026-05-28 18:54:53.692699+00:00,,,,,,,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,27.0,27.0,1.35,1.35,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,3946710271.0,750518272.0,1225576448.0,1976094720.0,331.0,8937.0,6620.0,446.85,2.26541007446319e-06,0.3105311421021713
watchitem_g0_sf1__primary__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g0_sf1,watchitem_g0,G0,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g0,WatchItem,watchitems,0,baseline_document,[],[],"['Genre', 'Movie', 'Series', 'Episode', 'Role', 'Person']",QG7_UpdateWatchItemMetadata,primary,hot,2,1,completed,,2026-05-28 18:54:53.692854+00:00,2026-05-28 18:54:53.699737+00:00,,,,,,,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,11918372.0,3946710271.0,750518272.0,1225576448.0,1976094720.0,331.0,331.0,0.0,,8.390407683197001e-08,0.3105311421021713
watchitem_g0_sf1__primary__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g0_sf1,watchitem_g0,G0,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g0,WatchItem,watchitems,0,baseline_document,[],[],"['Genre', 'Movie', 'Series', 'Episode', 'Role', 'Person']",QG9_TopRatedSeriesByGenre,primary,hot,2,1,completed,,2026-05-28 18:54:53.699882+00:00,2026-05-28 18:54:53.939283+00:00,,,,,,,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"""Comedy""",,1,231.0,20.0,24226.0,24226.0,1211.3,1211.3,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,3946710271.0,750518272.0,1225576448.0,1976094720.0,331.0,8018806.0,6620.0,400940.3,0.0020326601653313054,0.3105311421021713
watchitem_g2_sf1__primary__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g2_sf1,watchitem_g2,G2,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG10_AdvancedSearchWatchItems,primary,hot,2,1,completed,,2026-05-28 19:31:17.930266+00:00,2026-05-28 19:31:18.253950+00:00,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,312.0,20.0,18311.0,18311.0,915.55,915.55,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|title_type_1|title_1|release_year_1,watchitems,1,11918372.0,4334970788.0,804507648.0,1225863168.0,2030370816.0,363.0,6646893.0,7260.0,332344.65,0.0015363675508702028,0.2827846432998847
watchitem_g2_sf1__primary__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g2_sf1,watchitem_g2,G2,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG3_RecommendationByGenreAndSubtype,primary,hot,2,1,completed,,2026-05-28 19:31:18.254197+00:00,2026-05-28 19:31:18.263532+00:00,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,2.0,20.0,27.0,27.0,1.35,1.35,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|title_type_1,watchitems,1,11918372.0,4334970788.0,804507648.0,1225863168.0,2030370816.0,363.0,9801.0,7260.0,490.05,2.26541007446319e-06,0.2827846432998847
watchitem_g2_sf1__primary__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g2_sf1,watchitem_g2,G2,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG9_TopRatedSeriesByGenre,primary,hot,2,1,completed,,2026-05-28 19:31:18.263709+00:00,2026-05-28 19:31:18.502539+00:00,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"""Comedy""",,1,230.0,20.0,24226.0,24226.0,1211.3,1211.3,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,4334970788.0,804507648.0,1225863168.0,2030370816.0,363.0,8794038.0,7260.0,439701.9,0.0020326601653313054,0.2827846432998847
watchitem_g2_sf1__secondary_affected__QG1_WatchItemById__hot__r01,watchitem_g2_sf1,watchitem_g2,G2,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG1_WatchItemById,secondary_affected,hot,2,1,completed,,2026-05-28 19:31:18.502773+00:00,2026-05-28 19:31:18.509128+00:00,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,11918372.0,4334970788.0,804507648.0,1225863168.0,2030370816.0,363.0,363.0,363.0,363.0,8.390407683197001e-08,0.2827846432998847
watchitem_g2_sf1__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g2_sf1,watchitem_g2,G2,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-28 19:31:18.509278+00:00,2026-05-28 19:31:18.515809+00:00,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""The Shawshank Redemption""",,1,0.0,10.0,10.0,10.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,11918372.0,4334970788.0,804507648.0,1225863168.0,2030370816.0,363.0,3630.0,3630.0,363.0,8.390407683197e-07,0.2827846432998847
watchitem_g2_sf1__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g2_sf1,watchitem_g2,G2,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-28 19:31:18.515953+00:00,2026-05-28 19:31:18.523173+00:00,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,11918372.0,4334970788.0,804507648.0,1225863168.0,2030370816.0,363.0,363.0,0.0,,8.390407683197001e-08,0.2827846432998847
watchitem_g3_sf1__primary__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g3_sf1,watchitem_g3,G3,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g3,WatchItem,watchitems,1,structural_component,"['Episode', 'Movie', 'Series']",[],['Genre'],QG10_AdvancedSearchWatchItems,primary,hot,2,1,completed,,2026-05-28 20:08:23.712581+00:00,2026-05-28 20:08:23.892154+00:00,,,,,,,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,168.0,20.0,18311.0,18311.0,915.55,915.55,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_1|release_year_1,watchitems,1,11918372.0,4927012398.0,831303680.0,1225846784.0,2057150464.0,413.0,7562443.0,8260.0,378122.15,0.0015363675508702028,0.24880123794646883
watchitem_g3_sf1__primary__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g3_sf1,watchitem_g3,G3,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g3,WatchItem,watchitems,1,structural_component,"['Episode', 'Movie', 'Series']",[],['Genre'],QG3_RecommendationByGenreAndSubtype,primary,hot,2,1,completed,,2026-05-28 20:08:23.892386+00:00,2026-05-28 20:08:23.900517+00:00,,,,,,,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,27.0,27.0,1.35,1.35,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,4927012398.0,831303680.0,1225846784.0,2057150464.0,413.0,11151.0,8260.0,557.55,2.26541007446319e-06,0.24880123794646883
watchitem_g3_sf1__primary__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g3_sf1,watchitem_g3,G3,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g3,WatchItem,watchitems,1,structural_component,"['Episode', 'Movie', 'Series']",[],['Genre'],QG9_TopRatedSeriesByGenre,primary,hot,2,1,completed,,2026-05-28 20:08:23.900704+00:00,2026-05-28 20:08:24.126001+00:00,,,,,,,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"""Comedy""",,1,217.0,20.0,24226.0,24226.0,1211.3,1211.3,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,4927012398.0,831303680.0,1225846784.0,2057150464.0,413.0,10005338.0,8260.0,500266.9,0.0020326601653313054,0.24880123794646883
watchitem_g3_sf1__secondary_affected__QG1_WatchItemById__hot__r01,watchitem_g3_sf1,watchitem_g3,G3,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g3,WatchItem,watchitems,1,structural_component,"['Episode', 'Movie', 'Series']",[],['Genre'],QG1_WatchItemById,secondary_affected,hot,2,1,completed,,2026-05-28 20:08:24.126235+00:00,2026-05-28 20:08:24.133570+00:00,,,,,,,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,11918372.0,4927012398.0,831303680.0,1225846784.0,2057150464.0,413.0,413.0,413.0,413.0,8.390407683197001e-08,0.24880123794646883
watchitem_g3_sf1__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g3_sf1,watchitem_g3,G3,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g3,WatchItem,watchitems,1,structural_component,"['Episode', 'Movie', 'Series']",[],['Genre'],QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-28 20:08:24.133732+00:00,2026-05-28 20:08:24.140381+00:00,,,,,,,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""The Shawshank Redemption""",,1,0.0,10.0,10.0,10.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,11918372.0,4927012398.0,831303680.0,1225846784.0,2057150464.0,413.0,4130.0,4130.0,413.0,8.390407683197e-07,0.24880123794646883
watchitem_g3_sf1__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g3_sf1,watchitem_g3,G3,root_local_family,1.0,sf1,imdb_mongo_sf1_watchitem_g3,WatchItem,watchitems,1,structural_component,"['Episode', 'Movie', 'Series']",[],['Genre'],QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-28 20:08:24.140529+00:00,2026-05-28 20:08:24.147719+00:00,,,,,,,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,11918372.0,4927012398.0,831303680.0,1225846784.0,2057150464.0,413.0,413.0,0.0,,8.390407683197001e-08,0.24880123794646883
watchitem_g4_sf1__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-28 22:11:20.976624+00:00,2026-05-28 22:11:21.281479+00:00,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,294.0,20.0,18311.0,18311.0,915.55,915.55,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,watchitems,1,11918372.0,13524267872.0,2692071424.0,1226051584.0,3918123008.0,1134.0,20764674.0,22680.0,1038233.7,0.0015363675508702028,0.09065567139041654
watchitem_g4_sf1__secondary_affected__QG1_WatchItemById__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG1_WatchItemById,secondary_affected,hot,2,1,completed,,2026-05-28 22:11:21.281718+00:00,2026-05-28 22:11:21.288210+00:00,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,11918372.0,13524267872.0,2692071424.0,1226051584.0,3918123008.0,1134.0,1134.0,1134.0,1134.0,8.390407683197001e-08,0.09065567139041654
watchitem_g4_sf1__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-28 22:11:21.288366+00:00,2026-05-28 22:11:21.294912+00:00,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""The Shawshank Redemption""",,1,0.0,10.0,10.0,10.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,11918372.0,13524267872.0,2692071424.0,1226051584.0,3918123008.0,1134.0,11340.0,11340.0,1134.0,8.390407683197e-07,0.09065567139041654
watchitem_g4_sf1__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-28 22:11:21.295057+00:00,2026-05-28 22:11:21.302361+00:00,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,27.0,27.0,1.35,1.35,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,13524267872.0,2692071424.0,1226051584.0,3918123008.0,1134.0,30618.0,22680.0,1530.9,2.26541007446319e-06,0.09065567139041654
watchitem_g4_sf1__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-28 22:11:21.302511+00:00,2026-05-28 22:11:21.309024+00:00,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,11918372.0,13524267872.0,2692071424.0,1226051584.0,3918123008.0,1134.0,1134.0,0.0,,8.390407683197001e-08,0.09065567139041654
watchitem_g4_sf1__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-28 22:11:21.309174+00:00,2026-05-28 22:11:21.516461+00:00,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""Comedy""",,1,201.0,20.0,24226.0,24226.0,1211.3,1211.3,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,13524267872.0,2692071424.0,1226051584.0,3918123008.0,1134.0,27472284.0,22680.0,1373614.2,0.0020326601653313054,0.09065567139041654
watchitem_g5_sf1__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-29 00:35:16.803297+00:00,2026-05-29 00:35:16.982571+00:00,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,167.0,20.0,18311.0,18311.0,915.55,915.55,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,watchitems,1,11918372.0,20628016869.0,4173176832.0,1225764864.0,5398941696.0,1730.0,31678030.0,34600.0,1583901.5,0.0015363675508702028,0.059422331859835364
watchitem_g5_sf1__secondary_affected__QG1_WatchItemById__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG1_WatchItemById,secondary_affected,hot,2,1,completed,,2026-05-29 00:35:16.982810+00:00,2026-05-29 00:35:16.989570+00:00,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,11918372.0,20628016869.0,4173176832.0,1225764864.0,5398941696.0,1730.0,1730.0,1730.0,1730.0,8.390407683197001e-08,0.059422331859835364
watchitem_g5_sf1__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-29 00:35:16.989778+00:00,2026-05-29 00:35:16.998273+00:00,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""The Shawshank Redemption""",,1,0.0,10.0,10.0,10.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,11918372.0,20628016869.0,4173176832.0,1225764864.0,5398941696.0,1730.0,17300.0,17300.0,1730.0,8.390407683197e-07,0.059422331859835364
