benchmark_run_id,experiment_id,config_name,activated_class,benchmark_family,scale_factor,scale_label,mongo_db_name,selected_root,primary_collection,embedding_depth,embedding_variant,embedded_entities,snapshot_entities,referenced_entities,query_name,query_group,run_phase,phase_order,repetition,execution_status,error_message,start_ts,end_ts,latency_ms,success,documents_returned,documents_written,bytes_read_estimate,bytes_written_estimate,experiment_goal,query_group_order,execution_db_name,explain_verbosity,param_json,notes,component_index,component_name,operation_type,collection_name,query_shape,projection_shape,sort_shape,limit,raw_explain_path,execution_time_ms,n_returned,total_docs_examined,total_keys_examined,docs_per_returned,keys_per_returned,winning_plan_stage,namespace,query_hash,plan_cache_key,rejected_plans_count,stages,index_names,has_ixscan,has_collscan,has_fetch,has_sort,has_limit,has_update,has_and_sorted,has_or_stage,has_projection,has_lookup,has_group,used_disk,collection_stats_ok,collection_stats_error,collection_count,collection_size_bytes,collection_avg_obj_size_bytes,collection_storage_size_bytes,collection_total_index_size_bytes,collection_total_size_bytes,collection_free_storage_size_bytes,collection_nindexes,collection_scale_factor,collection_index_sizes_json,estimated_docs_examined_bytes,estimated_returned_bytes,docs_examined_collection_ratio,index_to_data_size_ratio
series_g9_sf0.25__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,series_g9_sf0.25,series_g9,G9,containment_family,0.25,sf0.25,imdb_mongo_sf0.25_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-28 13:55:15.297874+00:00,,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,advanced_search_watchitems,find,watchitems,"{""avg_rating"": {""$gte"": 9.3}, ""primary_genre"": ""Drama"", ""release_year"": {""$gte"": ""1994""}, ""title"": {""$options"": ""i"", ""$regex"": ""The""}, ""title_type"": ""movie""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g9_sf0_25__QG10_AdvancedSearchWatchItems__c1_advanced_search_watchitems_json,198,17,10513,10513,618.4117647058823,618.4117647058823,LIMIT,imdb_exec_sf0_25.watchitems,03CA583E,1FDD4DFA,4,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,3119040.0,1036256280.0,332.0,207790080.0,334737408.0,542527488.0,1130496.0,9.0,1.0,"{""_id_"": 34557952, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",3490316.0,5644.0,0.0033705883861701036,0.3230256978515006
series_g9_sf0.25__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,series_g9_sf0.25,series_g9,G9,containment_family,0.25,sf0.25,imdb_mongo_sf0.25_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-28 13:55:15.504681+00:00,,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,recommendation_by_genre_subtype,find,watchitems,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g9_sf0_25__QG3_RecommendationByGenreAndSubtype__c1_recommendation_by_genre_subtype_json,0,20,21,21,1.05,1.05,LIMIT,imdb_exec_sf0_25.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,3119040.0,1036256280.0,332.0,207790080.0,334737408.0,542527488.0,1130496.0,9.0,1.0,"{""_id_"": 34557952, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",6972.0,6640.0,6.732840874115113e-06,0.3230256978515006
series_g9_sf0.25__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,series_g9_sf0.25,series_g9,G9,containment_family,0.25,sf0.25,imdb_mongo_sf0.25_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-28 13:55:15.513132+00:00,,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"""Comedy""",,1,top_rated_series_by_genre,find,series,"{""primary_genre"": ""Comedy""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g9_sf0_25__QG9_TopRatedSeriesByGenre__c1_top_rated_series_by_genre_json,2,20,76,76,3.8,3.8,LIMIT,imdb_exec_sf0_25.series,04337E81,1949B77B,1,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,186514.0,480359808.0,2575.0,1708032.0,4947968.0,6656000.0,0.0,4.0,1.0,"{""_id_"": 28672, ""avg_rating_1"": 1269760, ""primary_genre_1"": 1044480, ""series_watchitem_id_1"": 2605056}",195700.0,51500.0,0.0004074761143935576,0.010300545377851428
watchitem_g0_sf0.5__primary__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g0_sf0.5,watchitem_g0,G0,root_local_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g0,WatchItem,watchitems,0,baseline_document,[],[],"['Genre', 'Movie', 'Series', 'Episode', 'Role', 'Person']",QG10_AdvancedSearchWatchItems,primary,hot,2,1,completed,,2026-05-28 14:14:35.847380+00:00,,,,,,,,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf0_5,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,advanced_search_watchitems,find,watchitems,"{""avg_rating"": {""$gte"": 9.3}, ""primary_genre"": ""Drama"", ""release_year"": {""$gte"": ""1994""}, ""title"": {""$options"": ""i"", ""$regex"": ""The""}, ""title_type"": ""movie""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g0_sf0_5__QG10_AdvancedSearchWatchItems__c1_advanced_search_watchitems_json,322,20,15495,15495,774.75,774.75,LIMIT,imdb_exec_sf0_5.watchitems,03CA583E,1FDD4DFA,4,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392884224.0,637722624.0,1030606848.0,589824.0,9.0,1.0,"{""_id_"": 66891776, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",5144340.0,6640.0,0.0025537301022892926,0.3161646853821558
watchitem_g0_sf0.5__primary__QG1_WatchItemById__hot__r01,watchitem_g0_sf0.5,watchitem_g0,G0,root_local_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g0,WatchItem,watchitems,0,baseline_document,[],[],"['Genre', 'Movie', 'Series', 'Episode', 'Role', 'Person']",QG1_WatchItemById,primary,hot,2,1,completed,,2026-05-28 14:14:36.180076+00:00,,,,,,,,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,watchitem_by_id,find,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g0_sf0_5__QG1_WatchItemById__c1_watchitem_by_id_json,0,1,1,1,1.0,1.0,EXPRESS_IXSCAN,imdb_exec_sf0_5.watchitems,0F9B88F2,7805709C,0,EXPRESS_IXSCAN,watchitem_id_1,False,False,False,False,False,False,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392884224.0,637722624.0,1030606848.0,589824.0,9.0,1.0,"{""_id_"": 66891776, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",332.0,332.0,1.6480994529133867e-07,0.3161646853821558
watchitem_g0_sf0.5__primary__QG2_WatchItemByTitle__hot__r01,watchitem_g0_sf0.5,watchitem_g0,G0,root_local_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g0,WatchItem,watchitems,0,baseline_document,[],[],"['Genre', 'Movie', 'Series', 'Episode', 'Role', 'Person']",QG2_WatchItemByTitle,primary,hot,2,1,completed,,2026-05-28 14:14:36.187305+00:00,,,,,,,,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf0_5,executionStats,"""The Shawshank Redemption""",,1,watchitem_by_title,find,watchitems,"{""title"": ""The Shawshank Redemption""}",{},[],20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g0_sf0_5__QG2_WatchItemByTitle__c1_watchitem_by_title_json,0,2,2,2,1.0,1.0,LIMIT,imdb_exec_sf0_5.watchitems,D85AB534,E78EBB19,0,LIMIT|FETCH|IXSCAN,title_1,True,False,True,False,True,False,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392884224.0,637722624.0,1030606848.0,589824.0,9.0,1.0,"{""_id_"": 66891776, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",664.0,664.0,3.2961989058267733e-07,0.3161646853821558
watchitem_g0_sf0.5__primary__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g0_sf0.5,watchitem_g0,G0,root_local_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g0,WatchItem,watchitems,0,baseline_document,[],[],"['Genre', 'Movie', 'Series', 'Episode', 'Role', 'Person']",QG3_RecommendationByGenreAndSubtype,primary,hot,2,1,completed,,2026-05-28 14:14:36.193570+00:00,,,,,,,,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf0_5,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,recommendation_by_genre_subtype,find,watchitems,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g0_sf0_5__QG3_RecommendationByGenreAndSubtype__c1_recommendation_by_genre_subtype_json,0,20,24,24,1.2,1.2,LIMIT,imdb_exec_sf0_5.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392884224.0,637722624.0,1030606848.0,589824.0,9.0,1.0,"{""_id_"": 66891776, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",7968.0,6640.0,3.955438686992128e-06,0.3161646853821558
watchitem_g0_sf0.5__primary__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g0_sf0.5,watchitem_g0,G0,root_local_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g0,WatchItem,watchitems,0,baseline_document,[],[],"['Genre', 'Movie', 'Series', 'Episode', 'Role', 'Person']",QG7_UpdateWatchItemMetadata,primary,hot,2,1,completed,,2026-05-28 14:14:36.200803+00:00,,,,,,,,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,update_watchitem_metadata,update,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g0_sf0_5__QG7_UpdateWatchItemMetadata__c1_update_watchitem_metadata_json,0,0,1,1,,,UPDATE,imdb_exec_sf0_5.watchitems,0F9B88F2,7805709C,0,UPDATE|FETCH|IXSCAN,watchitem_id_1,True,False,True,False,False,True,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392884224.0,637722624.0,1030606848.0,589824.0,9.0,1.0,"{""_id_"": 66891776, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",332.0,0.0,1.6480994529133867e-07,0.3161646853821558
watchitem_g0_sf0.5__primary__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g0_sf0.5,watchitem_g0,G0,root_local_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g0,WatchItem,watchitems,0,baseline_document,[],[],"['Genre', 'Movie', 'Series', 'Episode', 'Role', 'Person']",QG9_TopRatedSeriesByGenre,primary,hot,2,1,completed,,2026-05-28 14:14:36.206944+00:00,,,,,,,,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf0_5,executionStats,"""Comedy""",,1,top_rated_watchitems_by_genre,find,watchitems,"{""primary_genre"": ""Comedy"", ""title_type"": ""tvSeries""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g0_sf0_5__QG9_TopRatedSeriesByGenre__c1_top_rated_watchitems_by_genre_json,94,20,12327,12327,616.35,616.35,LIMIT,imdb_exec_sf0_5.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392884224.0,637722624.0,1030606848.0,589824.0,9.0,1.0,"{""_id_"": 66891776, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",4092564.0,6640.0,0.002031612195606332,0.3161646853821558
watchitem_g2_sf0.5__primary__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g2_sf0.5,watchitem_g2,G2,root_local_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG10_AdvancedSearchWatchItems,primary,hot,2,1,completed,,2026-05-28 14:29:25.955061+00:00,,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf0_5,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,advanced_search_watchitems,find,watchitems,"{""avg_rating"": {""$gte"": 9.3}, ""genre_doc.name"": ""Drama"", ""release_year"": {""$gte"": ""1994""}, ""title"": {""$options"": ""i"", ""$regex"": ""The""}, ""title_type"": ""movie""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g2_sf0_5__QG10_AdvancedSearchWatchItems__c1_advanced_search_watchitems_json,144,20,15495,15495,774.75,774.75,LIMIT,imdb_exec_sf0_5.watchitems,4605BEDC,56DF2B2B,3,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|title_type_1|title_1|release_year_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,6067595.0,2214753943.0,365.0,423100416.0,637947904.0,1061048320.0,847872.0,9.0,1.0,"{""_id_"": 67117056, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",5655675.0,7300.0,0.0025537301022892926,0.28804459566098173
watchitem_g2_sf0.5__primary__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g2_sf0.5,watchitem_g2,G2,root_local_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG3_RecommendationByGenreAndSubtype,primary,hot,2,1,completed,,2026-05-28 14:29:26.107553+00:00,,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf0_5,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,recommendation_by_genre_subtype,find,watchitems,"{""genre_doc.name"": ""Drama"", ""title_type"": ""tvEpisode""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g2_sf0_5__QG3_RecommendationByGenreAndSubtype__c1_recommendation_by_genre_subtype_json,1,20,24,24,1.2,1.2,LIMIT,imdb_exec_sf0_5.watchitems,175656ED,79D9CC79,1,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|title_type_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,6067595.0,2214753943.0,365.0,423100416.0,637947904.0,1061048320.0,847872.0,9.0,1.0,"{""_id_"": 67117056, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",8760.0,7300.0,3.955438686992128e-06,0.28804459566098173
watchitem_g2_sf0.5__primary__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g2_sf0.5,watchitem_g2,G2,root_local_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG9_TopRatedSeriesByGenre,primary,hot,2,1,completed,,2026-05-28 14:29:26.114289+00:00,,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf0_5,executionStats,"""Comedy""",,1,top_rated_watchitems_by_genre,find,watchitems,"{""primary_genre"": ""Comedy"", ""title_type"": ""tvSeries""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g2_sf0_5__QG9_TopRatedSeriesByGenre__c1_top_rated_watchitems_by_genre_json,101,20,12327,12327,616.35,616.35,LIMIT,imdb_exec_sf0_5.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,6067595.0,2214753943.0,365.0,423100416.0,637947904.0,1061048320.0,847872.0,9.0,1.0,"{""_id_"": 67117056, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",4499355.0,7300.0,0.002031612195606332,0.28804459566098173
watchitem_g2_sf0.5__secondary_affected__QG1_WatchItemById__hot__r01,watchitem_g2_sf0.5,watchitem_g2,G2,root_local_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG1_WatchItemById,secondary_affected,hot,2,1,completed,,2026-05-28 14:29:26.224601+00:00,,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,watchitem_by_id,find,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g2_sf0_5__QG1_WatchItemById__c1_watchitem_by_id_json,0,1,1,1,1.0,1.0,EXPRESS_IXSCAN,imdb_exec_sf0_5.watchitems,0F9B88F2,7805709C,0,EXPRESS_IXSCAN,watchitem_id_1,False,False,False,False,False,False,False,False,False,False,False,False,True,,6067595.0,2214753943.0,365.0,423100416.0,637947904.0,1061048320.0,847872.0,9.0,1.0,"{""_id_"": 67117056, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",365.0,365.0,1.6480994529133867e-07,0.28804459566098173
watchitem_g2_sf0.5__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g2_sf0.5,watchitem_g2,G2,root_local_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-28 14:29:26.230864+00:00,,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""The Shawshank Redemption""",,1,watchitem_by_title,find,watchitems,"{""title"": ""The Shawshank Redemption""}",{},[],20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g2_sf0_5__QG2_WatchItemByTitle__c1_watchitem_by_title_json,0,2,2,2,1.0,1.0,LIMIT,imdb_exec_sf0_5.watchitems,D85AB534,E78EBB19,0,LIMIT|FETCH|IXSCAN,title_1,True,False,True,False,True,False,False,False,False,False,False,False,True,,6067595.0,2214753943.0,365.0,423100416.0,637947904.0,1061048320.0,847872.0,9.0,1.0,"{""_id_"": 67117056, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",730.0,730.0,3.2961989058267733e-07,0.28804459566098173
